Ticker,SimFinId,Date,Open,High,Low,Close,Adj. Close,Volume,Shares Outstanding,Returns,SMA_5,SMA_20,Volatility_5,Volatility_20,Volume_Change,RSI_14,Price_Range,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Width,BB_Position,Momentum_10,Momentum_20,ATR_14,ATR_Ratio,Return_Lag1,Return_Lag2,Return_Lag3,Return_Lag5,Volume_SMA_10,Volume_Ratio,DayOfWeek,Dist_SMA_5,Dist_SMA_20,Target_Binary,Target_Multi
GOOG,18,2020-04-22,62.28,64.28,62.1,63.16,62.69,41862800,13652404260.0,0.03775250713822271,62.928,,0.029464335774095577,,-0.0278044201517601,,0.03451551614946168,0.9502701331782077,0.7357996539700671,0.21447047920814066,,,,,0.06455418843755267,,,,-0.04044046827912028,-0.013020813029920114,0.015550458647649963,-0.00537210961743079,40882424.0,1.0239803784628818,2,0.003686753114670724,,1,3
GOOG,18,2020-04-23,63.58,64.67,63.28,63.82,63.34,31324060,13652404260.0,0.010395431462656212,63.05799999999999,,0.029829293038519937,,-0.251744747126327,,0.021780006267627713,1.0284567036416732,0.7943310639043883,0.23412563973728484,,,,,0.05470170219798387,,,,0.03775250713822271,-0.04044046827912028,-0.013020813029920114,0.000791828372990193,40064560.0,0.781839610868059,3,0.012084113038789807,,1,2
GOOG,18,2020-04-24,63.06,64.02,62.47,63.97,63.49,32807880,13652404260.0,0.002347602611948709,63.02,,0.028905198287985247,,0.04736997694424039,,0.024230107863060766,1.0899594958436296,0.8534567502922367,0.23650274555139295,,,,,0.056133399372626736,,,,0.010395431462656212,0.03775250713822271,-0.04044046827912028,0.015550458647649963,38994506.0,0.8413462142590036,4,0.015074579498571813,,0,1
GOOG,18,2020-04-27,64.8,64.81,63.45,63.79,63.32,32011260,13652404260.0,-0.0028177852081823114,63.112,,0.02815902941300332,,-0.02428136167286643,,0.021319956105972714,1.1113652789552049,0.9050384560248304,0.20632682293037452,,,,,0.04779894875164259,,1.9464285714285698,0.030513067431079635,0.002347602611948709,0.010395431462656212,0.03775250713822271,-0.013020813029920114,38715976.0,0.8268230148711736,0,0.010742806439345881,,0,0
GOOG,18,2020-04-28,64.4,64.4,61.61,61.68,61.22,59026180,13652404260.0,-0.033636708998789865,63.28399999999999,,0.02568445996164101,,0.8439192958977559,58.222533240028,0.04523346303501956,0.9471519719462691,0.9134611592091182,0.03369081273715091,,,,,-0.02804916482823827,,1.9928571428571418,0.03230961645358531,-0.0028177852081823114,0.002347602611948709,0.010395431462656212,-0.04044046827912028,39677888.0,1.4876341200418732,1,-0.025346059035459077,,1,3
GOOG,18,2020-04-29,67.07,68.0,66.27,67.07,66.57,75872600,13652404260.0,0.08377712085657173,64.066,,0.04344529203042808,,0.2854058995516904,67.72972972972973,0.025793946622931326,1.2376725778857463,0.9783034429444438,0.2593691349413024,,,,,0.06257921419518375,,2.328571428571427,0.0347185243562163,-0.033636708998789865,-0.0028177852081823114,0.002347602611948709,0.03775250713822271,43921742.0,1.727449699057929,2,0.046889145568632204,,1,2
GOOG,18,2020-04-30,66.24,67.64,66.12,67.43,66.93,53378120,13652404260.0,0.005353172634844868,64.788,,0.04355062235145735,,-0.2964769890579735,68.24468085106385,0.022541895298828354,1.479901855155866,1.0786231253867282,0.4012787297691378,,,,,0.06743707456070935,,2.3342857142857127,0.03461791063748647,0.08377712085657173,-0.033636708998789865,-0.0028177852081823114,0.010395431462656212,44223356.0,1.2070119689695191,3,0.04077915663394471,,0,0
GOOG,18,2020-05-01,66.42,67.6,65.55,66.03,65.53,41452780,13652404260.0,-0.020980838540010652,65.2,,0.04589638335573827,,-0.2234125143410821,62.94620412267469,0.031046494017870623,1.5411367378586078,1.1711258478811042,0.37001088997750364,,,,,0.02914588528678319,,2.362857142857141,0.03578460007355961,0.005353172634844868,0.08377712085657173,-0.033636708998789865,0.002347602611948709,44470550.0,0.9321400342473839,4,0.012730061349693225,,1,2
GOOG,18,2020-05-04,65.41,66.38,64.95,66.34,65.84,30080340,13652404260.0,0.0046838493124264375,65.71000000000001,,0.04564413993793056,,-0.2743468592456284,58.172531214528945,0.021555622550497325,1.5962793184620807,1.2561565419972995,0.3401227764647812,,,,,0.04752881730617409,,2.2349999999999985,0.03369008139885436,-0.020980838540010652,0.005353172634844868,0.08377712085657173,-0.0028177852081823114,44087608.0,0.6822855982569977,0,0.009587581798812896,,1,3
GOOG,18,2020-05-05,66.9,68.7,66.87,67.56,67.05,33030660,13652404260.0,0.018223058420693054,66.886,63.510000000000005,0.039316739716167386,,0.09808133817636366,62.00000000000001,0.027087033747779724,1.7186129150207847,1.3486478166019966,0.3699650984187881,68.37995947243485,58.64004052756516,0.15336039906896057,0.9158145486552798,0.11081880960210455,,2.260714285714285,0.033462319208322745,0.0046838493124264375,-0.020980838540010652,0.005353172634844868,-0.033636708998789865,43084668.0,0.7666453412151163,1,0.010076847172801582,0.06376948512045343,0,1
GOOG,18,2020-05-06,68.08,68.56,67.36,67.36,66.86,24308460,13652404260.0,-0.002964722005528126,66.944,63.911500000000004,0.014386946392445477,0.02708334881661801,-0.26406375167798646,61.233243967828415,0.01781472684085515,1.7789185771107014,1.4347019687037377,0.3442166084069638,68.65279573673251,59.1702042632675,0.14837066057696993,0.8636664101421933,0.06649778340721979,0.13534468228552177,2.2164285714285703,0.032904224635222246,0.018223058420693054,0.0046838493124264375,-0.020980838540010652,0.08377712085657173,41329234.0,0.5881662360352481,2,0.0062141491395793025,0.05395742550245254,1,3
GOOG,18,2020-05-07,68.3,68.88,67.76,68.63,68.11,27995180,13652404260.0,0.018678386986471892,67.184,64.31750000000001,0.016504950477566747,0.027057957682766757,0.15166407086257205,61.8066561014263,0.01631939385108539,1.9072045678978355,1.5292024885425572,0.3780020793552783,69.22027633484068,59.41472366515935,0.15245543856153185,0.9398018291548411,0.0753682231275461,0.13419269542224432,2.214285714285713,0.03226410774130429,-0.002964722005528126,0.018223058420693054,0.0046838493124264375,0.005353172634844868,40996346.0,0.6828701270108316,3,0.021522981662300517,0.06705018074396525,1,3
GOOG,18,2020-05-08,69.16,69.94,68.77,69.42,68.9,27761360,13652404260.0,0.01144525351309696,67.862,64.75999999999999,0.009238052505660928,0.027051058341805965,-0.00835215204903128,66.11964002117523,0.016853932584269687,2.0489989530684056,1.633161781447727,0.41583717162067857,69.83319892852832,59.68680107147166,0.15667692799655122,0.9592762934837072,0.08519618571205267,0.14611193660227828,2.2299999999999995,0.032123307404206276,0.018678386986471892,-0.002964722005528126,0.018223058420693054,-0.020980838540010652,40491694.0,0.6856062875512198,4,0.022958356664996713,0.07195799876466973,1,3
GOOG,18,2020-05-11,68.91,70.83,68.86,70.16,69.64,28242320,13652404260.0,0.010603337630287268,68.626,65.224,0.008750786866482249,0.02706066263311721,0.017324799649584888,77.27803738317753,0.02807867730900797,2.195772343694145,1.7456838938970107,0.45008844979713425,70.49661205615745,59.95138794384257,0.16167705311411254,0.9680791937115544,0.09985891205518094,0.15243101182654395,2.1678571428571423,0.030898762013357218,0.01144525351309696,0.018678386986471892,-0.002964722005528126,0.0046838493124264375,40114800.0,0.704037412625764,0,0.022353044035788066,0.075677664663314,0,0
GOOG,18,2020-05-12,70.36,70.75,68.74,68.79,68.27,27812000,13652404260.0,-0.01971996252600467,68.872,65.4905,0.015205824247938668,0.02641840689091568,-0.015236708599010274,67.43034055727557,0.029219363279546516,2.176454944968512,1.8318381041113112,0.3446168408572008,70.92404677225804,60.056953227741964,0.16593389185478924,0.8036230420290301,0.11527237354085607,0.08398991490702823,2.064285714285714,0.030008514526613083,0.010603337630287268,0.01144525351309696,0.018678386986471892,0.018223058420693054,36993382.0,0.7518101480962189,1,-0.0011906144732256017,0.050381353020667256,0,0
GOOG,18,2020-05-13,68.85,69.27,66.42,67.47,66.96,36251700,13652404260.0,-0.019375330898588866,68.89399999999999,65.708,0.01841232350735975,0.02686259934136434,0.3034553430174025,60.856632956573456,0.04224099599822135,2.0312181802123206,1.8717141193315132,0.15950406088080737,71.0900230983877,60.32597690161229,0.16381637238654975,0.6636930915929963,0.005963918294319415,0.06891634980988592,2.1599999999999993,0.03201422854602044,-0.01971996252600467,0.010603337630287268,0.01144525351309696,-0.002964722005528126,33031292.0,1.0974956716800541,2,-0.02066943420326868,0.026815608449503873,1,2
GOOG,18,2020-05-14,66.75,67.87,66.2,67.81,67.3,32061540,13652404260.0,0.0050266220564168075,68.72999999999999,65.94,0.01584357464331938,0.026858210490948616,-0.1155852001423382,61.294117647058826,0.024627636041881753,1.921403413748493,1.8816519782149093,0.039751435533583734,71.2610564839384,60.618943516061584,0.1613908548358632,0.6757169845541573,0.005635473824707082,0.0734525882539181,2.168571428571428,0.03198011249920997,-0.019375330898588866,-0.01971996252600467,0.010603337630287268,0.018678386986471892,30899634.0,1.0376025813121281,3,-0.013385712207187365,0.02835911434637556,1,3
GOOG,18,2020-05-15,67.5,68.72,66.95,68.66,68.14,34154940,13652404260.0,0.01245711133379522,68.578,66.16499999999999,0.016069548051670053,0.026794261033598565,0.06529318304735199,63.78041878890774,0.02577920186425861,1.8812761361628958,1.8815768098045067,-0.0003006736416109046,71.54933009076483,60.78066990923516,0.16275463132365556,0.7316908471380137,0.03983038013024376,0.070137157107232,2.197857142857142,0.03201073613249552,0.0050266220564168075,-0.019375330898588866,-0.01971996252600467,0.01144525351309696,30169850.0,1.1320884923193189,4,0.0011957187436203102,0.03770875840701284,1,2
GOOG,18,2020-05-18,68.09,69.62,67.71,69.2,68.68,36479280,13652404260.0,0.007834074594077943,68.386,66.4585,0.01555744054521411,0.026526483526763126,0.06805282047047956,73.35403726708073,0.027601156069364318,1.8714752647079251,1.8795565007851904,-0.008081236077265297,71.83208950893405,61.08491049106595,0.16171263296445298,0.755090195803199,0.043111245100994955,0.09268908889941585,2.1349999999999993,0.030852601156069352,0.01245711133379522,0.0050266220564168075,-0.019375330898588866,0.010603337630287268,30809744.0,1.1840176276699994,0,0.011903021086187337,0.041251307206753116,0,1
GOOG,18,2020-05-19,69.35,69.6,68.67,68.67,68.16,25612980,13652404260.0,-0.007688439991038837,68.362,66.851,0.012997357004968901,0.024547653461041534,-0.2978759449199655,57.11743772241996,0.013543031891655637,1.8001899635428344,1.8636831933367193,-0.06349322979388483,71.60107767249511,62.10092232750489,0.14210939769023978,0.6914705532640819,0.01642984014209592,0.12906938507070054,1.749999999999999,0.025484199796126386,0.007834074594077943,0.01245711133379522,0.0050266220564168075,-0.01971996252600467,30067976.0,0.8518358535340057,1,0.004505426991603625,0.02720976499977566,1,3
GOOG,18,2020-05-20,69.48,70.52,69.36,70.34,69.81,33107500,13652404260.0,0.024028204413251424,68.936,67.21000000000001,0.011524054471912246,0.023795674032387526,0.2926063269482895,61.593625498007945,0.016491327836224007,1.857044044242059,1.8623553635177874,-0.005311319275728366,71.86996159911892,62.5500384008811,0.13866869808418125,0.8358396773689938,0.04423990498812347,0.11367954401519964,1.7735714285714275,0.02521426540476866,-0.007688439991038837,0.007834074594077943,0.01245711133379522,-0.019375330898588866,30947880.0,1.0697824859085663,2,0.020366716954856624,0.0465704508257699,0,1
GOOG,18,2020-05-21,70.4,70.77,69.67,70.14,69.61,27560400,13652404260.0,-0.002847382333804377,69.402,67.526,0.012578361945436958,0.023833089080103547,-0.16754813863928109,68.10572687224668,0.01568291987453656,1.864470528616181,1.8627783965374662,0.0016921320787146588,72.07382955751534,62.978170442484654,0.13469862149439749,0.7873898380470677,0.022002039924231553,0.09902851770604837,1.7057142857142844,0.02431870951973602,0.024028204413251424,-0.007688439991038837,0.007834074594077943,0.0050266220564168075,30904402.0,0.8917952853447868,3,0.010633699317022557,0.03871101501643818,1,2
